Episode,Reward,Episode Steps,Average Rollout Steps,Reward Std,,,Alpha,0.001
50,-16.7550686,78,421.125,9.142250468,,,,
51,-16.2205025,69,475.25,8.954029883,,,,
52,-16.79019237,77,374,11.73204,,,,
53,-16.86804326,80,272.90625,8.139362082,,,,
54,-16.69061635,78,423,9.985794392,,,,
55,-16.94430183,79,231.71875,8.986594639,,,,
56,-16.51216167,73,428.03125,12.88783867,,,,
57,-16.71214663,82,472.59375,7.329456311,,,,
58,-16.38067385,72,146.8125,9.947353747,,,,
59,-16.66645906,74,235,9.103845299,,,,
60,-17.01635485,88,285.5,8.531235047,,,,
61,-16.90090954,85,561.34375,10.46600878,,,,
62,-9.443700903,1600,424.34375,10.44072958,,,,
63,-16.89538855,89,278.15625,8.87060828,,,,
64,-9.530139657,1600,372.28125,8.936191739,,,,
65,5.385133844,88,277.65625,9.068237744,,,,
66,6.806217813,111,281.84375,8.450086791,,,,
67,6.872739029,108,279.875,8.388739652,,,,
68,6.974384429,111,427.90625,7.4647791,,,,
69,-9.109071157,1600,419.53125,10.63177194,,,,
70,6.88218513,109,320.53125,7.768515549,,,,
71,6.775904091,111,229.8125,7.882432258,,,,
72,6.930235957,110,423.40625,15.00689901,,,,
73,6.843924145,112,382.59375,8.466684389,,,,
74,6.556579623,109,249.5,8.87302889,,,,
75,7.308739297,120,421.09375,8.63975101,,,,
76,7.262971567,118,320.75,7.981804996,,,,
77,7.121676055,127,518.28125,9.917083829,,,,
78,7.291982108,123,463.90625,7.897740044,,,,
79,7.14717371,120,283.15625,9.977736526,,,,
80,7.37519429,118,348,9.747741442,,,,
81,7.612117141,141,281.3125,9.362827756,,,,
82,7.535741385,149,425.21875,9.930614408,,,,
83,7.32980887,139,231.15625,7.271497449,,,,
84,7.307904929,124,241.375,7.973502646,,,,
85,7.22268634,122,183.5625,5.66240842,,,,
86,7.379343331,132,323.71875,8.026664555,,,,
87,6.764958909,112,275.8125,11.36589517,,,,
88,7.571200525,168,327.375,10.91751577,,,,
89,7.436384113,159,134.78125,8.829378763,,,,
90,7.515648994,140,284.59375,7.545108498,,,,
91,7.20669893,135,138.15625,7.986553905,,,,
92,7.092138519,131,227.46875,6.470524371,,,,
93,7.067221135,134,277.3125,8.100798336,,,,
94,7.19255405,168,413.03125,6.348225475,,,,
95,7.05861815,127,369.90625,11.11750067,,,,
96,7.007423734,121,190.53125,7.699456435,,,,
97,7.314607955,140,276.4375,8.610520177,,,,
98,6.87031884,137,320.03125,8.272113222,,,,
99,7.146671222,131,178.25,7.79674662,,,,
100,6.963527892,124,225.4375,9.748153922,,,,
101,6.626493112,123,193.34375,9.448223938,,,,
102,6.719234659,126,321.53125,17.1583629,,,,
103,7.277558487,141,138.71875,3.401996099,,,,
104,7.273275943,153,283,6.331953721,,,,
105,6.959430424,114,376.625,8.720868041,,,,
106,6.737147161,125,226.375,7.86352762,,,,
107,6.905300635,132,318.5625,8.785043511,,,,
108,6.89873127,124,230.6875,9.573214607,,,,
109,6.858575811,127,132.84375,7.267419836,,,,
110,6.86981002,122,178,7.653224348,,,,
111,6.54743123,129,225.375,7.842919551,,,,
112,7.008788607,148,179.46875,7.574668026,,,,
113,6.940704039,135,135.25,5.199484827,,,,
114,6.724767885,122,228.3125,9.428397843,,,,
115,6.882928819,123,224.375,7.869834222,,,,
116,7.251629684,130,134.71875,5.113508555,,,,
117,7.215773295,138,364.34375,8.304737659,,,,
118,6.99686289,133,228.3125,7.615916005,,,,
119,7.201280478,143,88.15625,6.252296794,,,,
120,6.640023464,115,229.21875,8.182807567,,,,
121,6.751895804,126,127.96875,6.90946401,,,,
122,6.932373151,132,227.25,7.729524689,,,,
123,6.785199868,132,274.8125,5.770748631,,,,
124,6.739424727,126,278.9375,8.186473519,,,,
125,6.860891309,122,178.4375,4.555341605,,,,
126,6.673218993,126,278.90625,7.34193003,,,,
127,6.515346973,114,124.5,6.623463526,,,,
128,6.288061941,111,127.59375,5.742440403,,,,
129,6.297206467,112,177.46875,3.756360664,,,,
130,6.316377043,110,183.78125,5.326292916,,,,
131,6.458135867,118,422.3125,8.974130738,,,,
132,6.574637941,115,184,5.416139786,,,,
133,6.462695826,114,134.21875,5.677112665,,,,
134,6.213262477,110,225.15625,8.695256607,,,,
135,6.601278335,115,274.3125,10.21441121,,,,
136,6.368269867,115,137.375,7.941792599,,,,
137,6.475579477,113,225.59375,10.02732171,,,,
138,6.36722321,115,139,5.061314712,,,,
139,6.038659687,111,322.75,6.918614525,,,,
140,6.160318482,106,179.875,6.238571806,,,,
141,6.159238089,107,178.34375,6.950201479,,,,
142,6.148414496,111,176.125,7.852476364,,,,
143,5.879224083,111,170.4375,7.396489373,,,,
144,5.910585357,109,193.34375,9.619957124,,,,
145,5.998143028,107,233.28125,10.51949117,,,,
146,6.321838746,112,230.15625,7.036960072,,,,
147,6.175466992,115,140.09375,6.733835925,,,,
148,6.1257504,113,137.5,9.184131896,,,,
149,6.023462991,112,174.03125,7.212256494,,,,
150,6.028348598,115,272.03125,6.890041055,,,,
151,6.052793946,117,78.375,5.437417681,,,,
152,6.18261182,111,186.96875,8.61143957,,,,
153,6.340596833,118,220.375,6.506435108,,,,
154,5.988797283,111,126.90625,3.861116149,,,,
155,6.069319299,113,181.5,8.968706331,,,,
156,6.069455107,114,172.84375,4.296800848,,,,
157,5.960183048,119,137.6875,8.001636123,,,,
158,5.989140509,117,93.90625,6.708300857,,,,
159,5.898511945,114,177.8125,4.727323126,,,,
160,6.143344488,114,232.875,9.38205254,,,,
161,6.063668826,113,174.1875,5.56457577,,,,
162,6.165049196,119,227.8125,8.413420428,,,,
163,5.962198531,103,129.46875,5.279779584,,,,
164,5.979578091,107,132.8125,5.27624075,,,,
165,5.858491196,109,226.84375,7.875410289,,,,
166,6.295798705,116,226.90625,6.132338649,,,,
167,5.973949079,109,127.84375,7.009869339,,,,
168,6.056844841,106,172.15625,5.712976694,,,,
169,5.802685853,104,174.53125,7.579211301,,,,
170,5.968944036,105,123.5625,2.774167624,,,,
171,5.932714416,104,135.75,7.131113115,,,,
172,5.866116098,103,176.59375,4.029809547,,,,
173,5.959187538,107,133.53125,2.819779839,,,,
174,5.818756639,105,74.65625,4.075699611,,,,
175,5.767597952,106,118.75,4.095293202,,,,
176,5.769594084,107,128.0625,4.988735557,,,,
177,6.431412931,113,130.78125,5.655293697,,,,
178,5.959475868,109,236.90625,7.421539203,,,,
179,6.313398721,111,85.3125,5.462182855,,,,
180,6.731831432,120,131.96875,3.590836145,,,,
181,6.479087802,119,136.90625,8.199536268,,,,
182,6.013515277,106,182.40625,7.442667866,,,,
183,6.290383579,107,238.8125,9.067485664,,,,
184,6.045945932,111,132.75,6.944500861,,,,
185,6.061924654,109,125.65625,5.892112399,,,,
186,5.946933151,105,141.875,6.692401772,,,,
187,6.434666227,117,99.75,7.252538436,,,,
188,6.389555067,112,183,7.700706713,,,,
189,6.115098806,121,278.4375,8.809669583,,,,
190,6.051859026,112,133.8125,3.91144491,,,,
191,6.594906968,112,129.0625,6.09413406,,,,
192,6.356518986,119,181.75,5.600521649,,,,
193,5.948318869,109,133.96875,5.360391821,,,,
194,6.525538822,117,186.90625,7.718546058,,,,
195,6.037532137,113,178.65625,4.445701972,,,,
196,6.081888204,110,129.5,7.596386779,,,,
197,6.015272643,113,187.3125,8.563468081,,,,
198,6.090690173,109,221.9375,8.057177447,,,,
199,6.004863555,112,178,6.178558941,,,,
200,6.034169173,113,80.375,2.345199093,,,,
201,6.056515782,117,180.90625,6.147280673,,,,
202,6.238160662,116,180.40625,7.65747064,,,,
203,5.849871759,114,81.9375,3.830749074,,,,
204,5.802088203,115,138.5,7.166954891,,,,
205,6.074853192,113,127.1875,4.2192774,,,,
206,6.278471383,113,127.40625,4.231452029,,,,
207,5.918608224,115,184,7.782447674,,,,
208,5.972684728,116,134.21875,6.423036055,,,,
209,5.879075943,106,83.65625,6.568506534,,,,
210,6.447373115,120,94.375,2.232838646,,,,
211,6.174028633,104,88.4375,8.378726724,,,,
212,6.804353636,118,128.09375,9.146927513,,,,
213,6.086620846,106,81.59375,4.151744389,,,,
214,6.03898552,107,134.65625,3.45573186,,,,
215,5.955914734,107,87.5,6.347685792,,,,
216,6.020943326,101,176.09375,5.767520375,,,,
217,6.677566718,121,133.21875,4.175615408,,,,
218,6.702832494,119,128.3125,6.372463384,,,,
219,5.856938306,108,78.65625,4.895063916,,,,
220,5.884278133,106,176.28125,5.183251828,,,,
221,5.888818752,107,131.15625,6.369736529,,,,
222,5.76019094,105,184.28125,8.682797269,,,,
223,5.772778705,106,173.78125,5.179474646,,,,
224,5.788603183,104,78.625,3.923795552,,,,
225,5.770003482,107,86.875,3.781270674,,,,
226,5.700416893,106,184.84375,4.998192876,,,,
227,6.081664037,105,136.40625,6.17996323,,,,
228,5.647328575,105,120.78125,4.7958276,,,,
229,5.919756696,103,176.03125,5.633706226,,,,
230,6.09164872,108,87.40625,2.278992687,,,,
231,6.045065338,106,234.78125,9.89818954,,,,
232,6.059363787,108,82.90625,7.569360131,,,,
233,5.918268311,103,90.78125,5.092506985,,,,
234,5.712439271,106,97.90625,7.068061609,,,,
235,5.930892698,105,135.375,6.159930636,,,,
236,5.815876468,107,88.25,7.628152749,,,,
237,5.880919493,103,127.3125,10.20546063,,,,
238,6.203030528,107,137.0625,4.031426767,,,,
239,6.021439967,107,231.21875,9.86636713,,,,
240,6.035981912,106,193.84375,5.971544438,,,,
241,6.030039867,103,181.25,7.340181319,,,,
242,6.12488714,103,80.375,2.11287747,,,,
243,6.161873738,104,188.28125,7.067799877,,,,
244,6.133672659,106,160.9375,4.183440232,,,,
245,6.118195411,106,95,4.795269596,,,,
246,6.071668591,109,128.90625,3.965648624,,,,
247,6.10155082,104,181.09375,8.843804773,,,,
248,6.058493193,106,90.09375,7.13459537,,,,
249,6.326452969,102,82.625,2.002569501,,,,
250,6.102944101,106,232.5,6.326114994,,,,
251,6.198431488,100,136.03125,6.726577516,,,,
252,6.108421062,102,130.78125,3.009793355,,,,
253,5.976986444,105,82.71875,5.851632062,,,,
254,6.245703611,103,131.84375,6.140110571,,,,
255,5.991912425,105,180.65625,7.728576486,,,,
256,6.078924854,102,141.21875,6.331822744,,,,
257,6.025408839,105,179.0625,7.225637843,,,,
258,6.037517963,106,186.15625,8.739206035,,,,
259,5.963182016,104,77.53125,4.654275356,,,,
260,6.004376277,106,173.625,6.671235177,,,,
261,6.196129579,107,134.90625,4.337805439,,,,
262,6.239247745,107,80.78125,6.335797991,,,,
263,6.079703606,103,83.34375,5.279278696,,,,
264,5.983050645,105,136.90625,3.916156815,,,,
265,6.206694178,104,128.40625,5.238948966,,,,
266,6.136219642,103,77.65625,5.717109815,,,,
267,6.261048502,101,83.96875,2.246179927,,,,
268,5.90804893,105,92.28125,7.180570259,,,,
269,5.313515966,107,170.25,6.34229594,,,,
270,5.773013141,98,129.5,6.32615526,,,,
271,5.9297307,103,77.96875,3.783105803,,,,
272,5.942530447,100,124.84375,4.637819391,,,,
273,5.985738918,102,78.1875,2.238275998,,,,
274,5.433597489,93,80.3125,3.247173262,,,,
275,5.872926435,102,78.875,1.946368864,,,,
276,6.21741509,102,226.6875,9.854984546,,,,
277,6.248270082,100,132.6875,4.193779259,,,,
278,6.057366541,103,87.03125,4.042099262,,,,
279,5.512146504,96,127.53125,4.918791035,,,,
280,5.358072725,92,135.625,3.555907162,,,,
281,5.523484817,95,133.5625,4.895115337,,,,
282,5.587371165,96,86.96875,2.951982102,,,,
283,5.533610247,95,141.34375,5.668071631,,,,
284,5.619124305,104,186.4375,9.19211253,,,,
285,5.41820963,141,188.25,7.844252839,,,,
286,5.315662762,115,134.15625,4.191581693,,,,
287,5.309807043,131,96.875,3.796469455,,,,
288,5.671481349,102,177.21875,8.270408769,,,,
289,6.025532426,94,86.8125,6.876107544,,,,
290,6.129889009,101,86,1.589897864,,,,
291,6.183060585,99,133.75,7.125104882,,,,
292,6.065852309,93,178.78125,3.831816834,,,,
293,6.080906677,92,88.125,2.981556233,,,,
294,5.910577282,93,137.125,5.684502754,,,,
295,6.013070206,102,127,7.18225046,,,,
296,6.121606232,97,134.34375,3.932247034,,,,
297,5.926567014,93,85.375,2.055405405,,,,
298,6.007881246,88,134.375,4.722591877,,,,
299,5.808297408,91,135.6875,4.497802978,,,,
300,5.921667555,92,88.28125,5.50894629,,,,
301,5.986638659,94,178.375,4.934950249,,,,
302,5.991243085,101,137.75,3.738909812,,,,
303,5.978779424,91,95.21875,4.93938981,,,,
304,5.992420133,93,191.125,8.43466703,,,,
305,6.059934322,93,135.9375,6.171843766,,,,
306,6.052988085,101,232.28125,3.792663185,,,,
307,5.974477983,101,269.625,6.144133278,,,,
308,6.107702299,100,130.84375,6.441465114,,,,
309,6.111275668,92,80.09375,5.262824049,,,,
310,6.056653693,92,79.28125,2.086027978,,,,
311,6.174868215,96,79.1875,4.101386624,,,,
312,6.064879343,102,82.9375,6.738759488,,,,
313,5.619623384,126,86.46875,4.225747932,,,,
314,6.165748072,96,126.875,2.09965132,,,,
315,5.643140083,107,225.15625,6.960676534,,,,
316,5.745645241,106,133.0625,4.618382931,,,,
317,5.775617315,106,82.3125,6.931161601,,,,
318,5.731903359,110,136.0625,7.627567401,,,,
319,5.638073788,114,82.46875,4.163916952,,,,
320,5.936557296,91,84.5,6.127295471,,,,
321,5.751393115,126,86.21875,2.212836303,,,,
322,6.12631186,102,78.46875,2.993077427,,,,
323,5.713360095,111,218.375,8.8622817,,,,
324,6.354140661,102,132.65625,4.055427055,,,,
325,6.362782306,104,124.8125,4.059408039,,,,
326,6.351719098,105,179.15625,8.132206177,,,,
327,6.184279197,92,78.21875,1.785967297,,,,
328,6.176842399,90,124.625,5.480072589,,,,
329,5.850125722,90,174.34375,6.420203887,,,,
330,5.97751948,89,183.65625,9.092672103,,,,
331,5.441772786,124,180.0625,5.762578719,,,,
332,5.901048719,91,86.96875,5.976578804,,,,
333,5.769726853,89,86.75,1.285790968,,,,
334,5.913802967,91,182.9375,8.82465392,,,,
335,5.910057555,92,227.25,9.586702722,,,,
336,5.977933972,90,85.625,1.780489878,,,,
337,5.926613121,91,142.8125,6.906513892,,,,
338,5.947412626,89,93.875,6.481634658,,,,
339,5.851438687,93,174.75,5.000296558,,,,
340,5.963354871,92,87.40625,5.035011872,,,,
341,5.930230024,91,183.59375,7.14980748,,,,
342,5.985455194,93,86.15625,5.536631706,,,,
343,5.863987588,93,90.03125,5.411502391,,,,
344,6.180780069,94,174.96875,6.73924747,,,,
345,5.852912097,92,130.3125,4.165760693,,,,
346,5.891476036,87,92.1875,5.312646894,,,,
347,6.17379869,95,185.4375,7.516668856,,,,
348,6.173564949,91,84.9375,2.715155145,,,,
349,5.986052371,93,144.21875,7.040384758,,,,
350,6.02216765,93,180.5,6.52810305,,,,
351,5.976013606,92,223.09375,7.379931108,,,,
352,6.073890048,94,78.40625,1.478349461,,,,
353,6.097148801,95,126.78125,6.30934705,,,,
354,6.152607424,95,129.5,3.946696544,,,,
355,6.233453206,91,179.28125,5.127710888,,,,
356,5.981577288,92,87.9375,5.242489466,,,,
357,6.172987413,93,133.9375,4.25288175,,,,
358,6.242728481,90,179.21875,4.972506264,,,,
359,6.277206988,95,225,5.89550248,,,,
360,6.178067495,96,145.09375,6.765530073,,,,
361,6.126842451,97,133.78125,2.189986757,,,,
362,6.056334791,93,131.5,4.746212015,,,,
363,5.837054791,87,94.8125,3.860105372,,,,
364,6.108557795,94,84.59375,5.695665567,,,,
365,6.23340397,92,131.53125,2.564815931,,,,
366,6.212079086,93,124.5,4.642979083,,,,
367,6.100144865,92,83.84375,4.156761173,,,,
368,5.753445606,89,82.5,2.38350226,,,,
369,6.050931023,93,223,4.371146019,,,,
370,5.86544673,87,84.21875,1.339397678,,,,
371,5.981573172,91,82.90625,3.798431277,,,,
372,6.110107691,94,125.46875,5.0392276,,,,
373,5.955245455,91,226.4375,8.308313094,,,,
374,6.001432792,89,96.09375,3.571058257,,,,
375,5.77538019,86,83.9375,6.483782265,,,,
376,5.771328904,86,222.96875,7.268270683,,,,
377,5.959189289,91,173.59375,7.770123039,,,,
378,5.785662185,88,174.53125,4.874016839,,,,
379,5.980220222,95,82.28125,4.107051291,,,,
380,6.096018648,94,127.25,2.942860953,,,,
381,6.019346056,93,93.21875,5.691425439,,,,
382,6.102228794,96,193.84375,7.781814597,,,,
383,6.119143311,95,81.8125,6.130668896,,,,
384,6.093315871,94,225.75,10.95399907,,,,
385,6.15796814,94,86.6875,3.981092471,,,,
386,6.227305629,96,87.90625,6.204531784,,,,
387,6.245184357,95,124.625,6.835630793,,,,
388,6.071273541,96,90.03125,4.830186267,,,,
389,6.365395605,96,83.75,1.6717624,,,,
390,6.177996782,96,133.59375,4.1036994,,,,
391,6.432224256,95,128.59375,3.302437912,,,,
392,6.235965803,94,83.0625,2.236239592,,,,
393,6.190265489,94,185.28125,4.114782721,,,,
394,5.957681873,92,134.03125,4.647064158,,,,
395,5.984912944,93,129.6875,4.0290382,,,,
396,6.039778101,94,152.5625,5.598405491,,,,
397,6.051312587,92,133.46875,3.795977014,,,,
398,6.030509033,94,92.28125,2.268473717,,,,
399,6.021160899,92,138.15625,4.665514973,,,,
400,6.056692117,91,83.78125,4.866154425,,,,
401,5.725556943,99,88.96875,5.399261135,,,,
402,5.946973706,93,125.15625,6.751297043,,,,
403,6.119054717,93,83.78125,3.466776235,,,,
404,5.99250374,94,139.375,8.754227202,,,,
405,5.926832983,93,179.25,6.129463439,,,,
406,5.882610532,92,187.9375,8.609492798,,,,
407,5.937444175,94,81.46875,2.048827908,,,,
408,6.197879479,93,83.75,4.445462872,,,,
409,6.643099052,96,132.25,3.854256983,,,,
410,5.947841833,94,134.4375,6.479755214,,,,
411,6.240318726,97,85.875,1.550280899,,,,
412,5.874917636,93,132.6875,5.48601861,,,,
413,6.182554398,95,84.4375,4.789433058,,,,
414,6.127897888,95,133.875,4.976315588,,,,
415,6.082378134,95,131.28125,6.887334307,,,,
416,6.121463827,95,83.875,2.265571426,,,,
417,5.943792842,91,188,7.316428354,,,,
418,5.96038655,93,136.90625,6.292034941,,,,
419,6.105944681,94,127.8125,6.466791347,,,,
420,6.095580593,95,86.84375,2.370366542,,,,
421,5.086021775,109,81.96875,5.476036581,,,,
422,5.664077502,87,85.9375,1.703880222,,,,
423,5.327056772,83,86.0625,4.918771394,,,,
424,5.410862732,79,127.375,6.664225614,,,,
425,5.288467172,79,82.0625,3.783960139,,,,
426,5.308197888,83,90.21875,2.484061696,,,,
427,5.536517368,82,131.15625,3.678403425,,,,
428,4.523879386,83,84.3125,5.344131453,,,,
429,4.305743124,100,84.15625,6.9967196,,,,
430,4.257957937,69,85.4375,5.408191953,,,,
431,5.043569,88,87.5625,6.236583479,,,,
432,4.875434688,83,140.0625,7.133797399,,,,
433,5.375202841,80,87.375,4.2962596,,,,
434,4.313560089,84,180.28125,5.309902734,,,,
435,5.054387303,85,176.78125,6.15995555,,,,
436,5.272553135,83,182.46875,5.835055409,,,,
437,5.150849547,92,91.46875,3.628283876,,,,
438,4.406388641,82,89.09375,1.614877456,,,,
439,5.549170261,84,79.9375,2.392406456,,,,
440,5.298333401,90,78.6875,5.717096778,,,,
441,4.538663077,78,134,5.685079105,,,,
442,4.767968221,123,133.9375,6.62476023,,,,
443,5.00795932,96,134.875,3.908770105,,,,
444,5.584205084,83,88.34375,5.141957889,,,,
445,5.572307287,82,130.3125,4.368205722,,,,
446,5.315109544,86,88.34375,5.334694503,,,,
447,4.589580935,115,141.25,7.093562935,,,,
448,4.576783425,109,183.65625,7.770300733,,,,
449,4.595786316,98,185.28125,7.074201985,,,,
450,4.561420021,102,85.84375,5.106637554,,,,
451,4.598939288,111,142.5625,7.845756521,,,,
452,4.447126863,88,84.40625,1.819748377,,,,
453,5.132020167,94,131.65625,5.762138834,,,,
454,5.172312435,90,84.21875,4.124461251,,,,
455,5.086809655,93,98.40625,4.605775167,,,,
456,5.174135103,93,87.03125,5.661869243,,,,
457,-2.884531596,177,87.96875,5.308743953,,,,
458,5.210913782,90,179.21875,3.633630308,,,,
459,4.419913811,111,130.46875,3.492634296,,,,
460,4.503333613,76,88.8125,6.249679915,,,,
461,4.307412688,74,90.75,6.554319317,,,,
462,4.456016839,76,136.65625,7.245718152,,,,
463,4.154577581,74,136.21875,2.333533682,,,,
464,4.33152938,74,83.4375,5.792681194,,,,
465,4.305347557,75,134.28125,4.531897846,,,,
466,4.566379518,81,227.71875,5.577941472,,,,
467,4.522847893,83,90.125,3.413510718,,,,
468,4.244253627,72,83.9375,4.442354103,,,,
469,4.530762397,68,176.21875,6.424719648,,,,
470,4.350705374,73,75.34375,1.683945343,,,,
471,4.468539749,79,132.5,3.952112641,,,,
472,4.42918441,71,126.96875,5.641150687,,,,
473,4.41959863,70,172.9375,5.467012201,,,,
474,4.445282876,80,82.71875,3.203708055,,,,
475,4.603544624,84,125.3125,3.394800048,,,,
476,4.293071505,73,89.5625,5.637481425,,,,
477,4.21938461,71,85.15625,1.765865725,,,,
478,4.431831223,73,86.65625,3.951556396,,,,
479,4.479170049,74,87.0625,1.567539875,,,,
480,4.308353223,71,83.03125,3.153887973,,,,
481,4.551420739,77,138.875,6.40805328,,,,
482,4.386612932,74,90.84375,3.793461962,,,,
483,4.306959747,70,137.09375,7.270397102,,,,
484,4.47685712,73,135.09375,3.614088064,,,,
485,4.429518007,74,134.15625,5.585178981,,,,
486,4.530502367,72,132.40625,8.560735251,,,,
487,4.427828924,74,130.28125,2.235551954,,,,
488,4.478952887,76,134.15625,6.696483214,,,,
489,4.582854211,75,96,6.290577553,,,,
490,4.685087702,78,136.40625,2.969806799,,,,
491,4.43146199,77,87.8125,4.224901802,,,,
492,4.556444078,78,128.53125,4.476158222,,,,
493,4.610644907,86,95.1875,2.032694995,,,,
494,4.605996856,84,182.1875,7.432452617,,,,
495,5.316023873,92,98,7.080172663,,,,
496,5.01323518,116,83.625,4.909053022,,,,
497,4.288164284,75,188.3125,6.642256948,,,,
498,4.330178482,74,93.46875,3.46495904,,,,
499,4.483592437,77,139.6875,7.168659012,,,,
500,5.66815695,87,83.8125,3.652452487,,,,
501,5.697159144,80,185.4375,4.473844415,,,,
502,5.594665924,92,136.59375,5.529536881,,,,
503,4.589172758,81,87.625,5.392392769,,,,
504,4.277859675,76,133.9375,8.907758924,,,,
505,4.342499007,74,130.03125,3.472599095,,,,
506,4.419126735,77,139.375,6.762815435,,,,
507,5.653691961,83,126.8125,4.383320496,,,,
508,5.537693,81,84.9375,1.706782603,,,,
509,4.423855531,79,182.625,5.965400881,,,,
510,4.272549156,76,85.625,3.404808289,,,,
511,5.842655309,82,86.625,1.748997135,,,,
512,5.830530318,84,134.34375,5.565604289,,,,
513,5.938762979,83,92.46875,5.884892404,,,,
514,5.205934347,86,140.875,3.863031816,,,,
515,4.78566983,100,84.8125,1.754486086,,,,
516,5.920579713,84,84.9375,1.772836035,,,,
517,5.715292959,82,138.96875,5.895834205,,,,
518,5.792778762,86,88.09375,4.797960744,,,,
519,5.90082033,82,139.625,5.38248514,,,,
520,5.97567039,88,137.3125,3.609497852,,,,
521,5.922923544,88,136.4375,5.692232293,,,,
522,6.141182766,89,130.71875,6.839182549,,,,
523,5.710238369,81,133.375,4.844073575,,,,
524,6.17903565,88,131.5,2.436308303,,,,
525,6.30869351,94,136.03125,4.011993636,,,,
526,6.027749907,89,131.90625,4.303460939,,,,
527,6.079632194,84,86.8125,3.208717441,,,,
528,5.383034202,80,89.90625,4.364898085,,,,
529,5.275964265,81,184.59375,6.021947261,,,,
530,4.736079129,100,138.1875,6.827824094,,,,
531,4.744958014,90,84.40625,4.538172067,,,,
532,4.618055276,96,280.6875,5.882681994,,,,
533,4.789497856,102,86.28125,6.206511056,,,,
534,4.698587219,109,86.09375,1.6289279,,,,
535,4.894918022,104,91.71875,3.969934945,,,,
536,4.809520535,83,140.34375,5.082852019,,,,
537,4.772889004,84,93.9375,5.518025604,,,,
538,4.696126911,100,85.125,2.234477388,,,,
539,4.898909218,80,186.4375,4.661418419,,,,
540,4.846536281,92,85.0625,1.645806168,,,,
541,4.710034756,85,134.78125,6.175769245,,,,
542,4.758218056,79,227.1875,5.65801452,,,,
543,4.512788169,76,83.15625,3.648395734,,,,
544,4.790188603,80,85.40625,5.139787958,,,,
545,4.923827936,111,92.59375,1.694603738,,,,
546,4.819809741,97,144.625,3.932142906,,,,
547,4.707112925,87,133.3125,3.587810906,,,,
548,4.644455101,80,137.125,8.224444848,,,,
549,4.658042546,93,177.59375,7.322136373,,,,
550,4.778251886,96,191.59375,8.443305334,,,,
551,4.62621424,99,141.4375,5.627394391,,,,
552,4.621442607,83,140.96875,2.757910001,,,,
553,4.783547123,88,95.78125,5.928647983,,,,
554,4.732243788,81,93.90625,3.825019527,,,,
555,4.782426123,86,136.75,5.071502788,,,,
556,4.7307725,83,231.875,9.121020922,,,,
557,4.697123798,88,135.0625,2.165339836,,,,
558,4.887258587,95,91.0625,2.407848572,,,,
559,4.74824724,90,232.96875,7.549114272,,,,
560,4.794055375,84,83,3.421603615,,,,
561,4.830886776,88,133.1875,2.161781652,,,,
562,4.946417947,88,83.78125,1.272551118,,,,
