Episode,Reward,Episode Steps,Average Rollout Steps,Reward Std,,,Alpha,0.06
543,304.8375345,1004,964.5625,66.83278201,,,,
544,306.3563229,976,956.5625,44.91083592,,,,
545,307.6861352,953,993.0625,1.689958314,,,,
546,307.6456873,967,868.0625,64.6485943,,,,
547,173.160619,589,988.375,2.244711253,,,,
548,307.6275337,972,890.84375,77.88953765,,,,
549,308.0763953,960,966.40625,26.17498605,,,,
550,311.0943003,944,968.375,1.202427474,,,,
551,311.1627202,938,923.96875,57.28413738,,,,
552,308.305342,952,931.09375,41.59617703,,,,
553,106.4183325,365,966.65625,2.06111867,,,,
554,308.9878417,928,855.9375,56.23587687,,,,
555,308.274266,930,946.6875,4.528150661,,,,
556,309.9985654,963,949.65625,1.70957624,,,,
557,308.4166117,974,972.15625,6.859729162,,,,
558,309.7730154,964,997,1.580907863,,,,
559,306.9895621,999,967.6875,19.26662812,,,,
560,306.5661452,1011,980.53125,20.83021936,,,,
561,308.8065102,996,1019.96875,1.354068216,,,,
562,308.484896,1007,989.5,21.67757196,,,,
563,308.5643701,994,1014.71875,1.309790613,,,,
564,312.6326279,964,1003.78125,1.449539845,,,,
565,312.6487544,953,990.9375,1.402290424,,,,
566,311.8923738,968,903.25,96.25839986,,,,
567,311.6962967,962,958.6875,40.94249478,,,,
568,311.9031132,1013,986.75,1.483101757,,,,
569,313.9134781,958,1008.9375,60.65924631,,,,
570,313.4541323,936,986.15625,69.84679372,,,,
571,313.3779802,968,971.03125,1.446665139,,,,
572,312.0832716,1020,1023.6875,38.43664946,,,,
573,313.85182,950,1026.65625,41.00444654,,,,
574,313.3902204,987,975.25,42.67665406,,,,
575,313.4853915,922,1001.25,2.202433799,,,,
576,312.8469504,943,959.4375,12.14191316,,,,
577,312.1073358,958,954.46875,45.21183285,,,,
578,311.2943535,975,973.0625,1.197918836,,,,
579,309.6910777,951,968.65625,13.30995351,,,,
580,312.9157676,958,953.8125,1.280087262,,,,
581,313.8668079,927,972.5625,1.122191939,,,,
582,314.7304252,916,955.53125,1.531663143,,,,
583,315.1021494,905,940.125,16.30849635,,,,
584,312.6978825,928,941.375,5.602843306,,,,
585,312.7265303,936,941.59375,1.582768542,,,,
586,314.0475871,875,949.5,1.79728123,,,,
587,314.0946627,901,894.6875,1.890138173,,,,
588,315.569606,863,916.90625,1.457981639,,,,
589,316.4423458,856,868.84375,1.025213627,,,,
590,317.8259409,843,858.09375,1.063363225,,,,
591,317.7407263,870,856.625,24.81545199,,,,
592,316.44592,881,846.3125,69.50810305,,,,
593,312.1039658,991,835.5625,88.7557558,,,,
594,313.1282034,945,995.46875,83.68607812,,,,
595,316.8018083,877,744.1875,127.0262901,,,,
596,314.5123657,911,892.15625,55.50272893,,,,
597,314.6736792,880,936.3125,77.57956598,,,,
598,313.469713,914,854.21875,67.94482476,,,,
599,313.1391197,909,882.03125,95.08923536,,,,
600,313.4874699,902,912.90625,46.90891373,,,,
601,313.4174626,903,800.84375,109.0075575,,,,
602,313.4632537,920,867.59375,101.170064,,,,
603,314.2560117,906,861.5625,76.48562647,,,,
604,314.4559338,893,905.84375,51.98608856,,,,
605,312.3383384,889,923.84375,75.22359266,,,,
606,316.2661847,851,919.40625,2.360064682,,,,
607,315.8726107,872,885.15625,1.378348497,,,,
608,315.5497926,869,841.0625,81.81836327,,,,
609,314.228485,894,854.9375,66.45583219,,,,
610,315.6697116,884,878.5625,44.88897664,,,,
611,316.6004376,863,924,1.415288082,,,,
612,13.02631209,136,872.21875,22.88327044,,,,
613,315.6856386,872,894.8125,1.544790545,,,,
614,312.7464391,917,854.9375,53.66012499,,,,
615,198.0127065,1600,901.90625,69.95094588,,,,
616,312.5022699,910,1004.15625,41.01771756,,,,
617,310.4851139,957,928.28125,20.05869457,,,,
618,306.9992518,991,939.71875,32.42867497,,,,
619,311.894793,936,986.3125,2.457771402,,,,
620,309.0235655,960,924.40625,47.98205759,,,,
621,314.6871247,911,937.5625,1.65386559,,,,
622,315.3593842,908,943.5625,1.290376826,,,,
623,314.7304265,898,906.09375,45.82938887,,,,
624,311.8402902,922,945.34375,43.2720028,,,,
625,313.9932987,907,926.5,1.702692579,,,,
626,314.2119655,873,935,3.347955542,,,,
627,314.4378199,889,884.25,1.136071255,,,,
628,313.8597589,885,901.625,10.81172359,,,,
629,315.9774951,871,896.09375,1.308465551,,,,
630,315.0198184,874,868.6875,32.64473386,,,,
631,313.8612095,883,836.375,74.81636302,,,,
632,314.5933721,882,910.5625,1.941661716,,,,
633,314.6756272,874,886,32.65051299,,,,
634,314.3643152,883,885.71875,35.21550541,,,,
635,316.476423,891,898.5625,1.854297045,,,,
636,316.4244159,874,863.5,70.4534266,,,,
637,317.0488178,848,904.3125,1.691564497,,,,
638,316.4944407,894,878.09375,1.539640979,,,,
639,315.7293879,883,943.46875,89.56476441,,,,
640,315.9194757,893,864.53125,38.32629001,,,,
641,315.9924953,886,916.09375,1.952432534,,,,
642,314.7295434,896,852.8125,84.26334127,,,,
643,315.3207218,902,906.75,5.636548126,,,,
644,315.285406,897,916.375,75.65453638,,,,
645,317.1292313,873,911.9375,43.53596948,,,,
646,315.9787245,893,912.90625,11.25708043,,,,
647,314.3493109,923,949,61.33517405,,,,
648,316.8025468,890,932.9375,2.187138045,,,,
649,316.8603136,875,934.9375,2.612827265,,,,
650,317.2262945,874,801,103.9064162,,,,
651,317.4106148,887,903.84375,1.266900491,,,,
652,319.5210048,901,911.96875,2.147646014,,,,
653,317.530237,888,899.65625,55.38720367,,,,
654,315.969374,940,911.125,25.92968976,,,,
655,315.6151346,920,966.625,2.803841047,,,,
656,316.6334103,918,868.15625,71.38768368,,,,
657,314.9747667,935,893.78125,68.45966912,,,,
658,315.4661508,928,943.78125,2.018320096,,,,
659,312.6494445,929,920.125,48.85044043,,,,
660,315.9386796,930,927.28125,1.031356585,,,,
661,314.1124249,947,928.71875,45.53305966,,,,
662,314.6323932,961,977.34375,2.582603623,,,,
663,308.3295355,1068,1012.78125,64.24609152,,,,
664,314.8784231,951,963.875,29.39248963,,,,
665,312.0260901,978,985.5,2.812211429,,,,
666,315.1480129,962,975.65625,1.481019227,,,,
667,314.8111447,978,963.625,25.46394882,,,,
668,313.5247975,986,965.96875,2.931632675,,,,
669,317.9386122,902,975.75,2.136703801,,,,
670,317.3060806,881,926.09375,21.05733091,,,,
671,315.6578096,922,919.09375,11.65885152,,,,
672,314.1127698,903,894.34375,47.03709052,,,,
673,313.664139,893,910.5,17.54757895,,,,
674,313.3851169,909,869.4375,64.33029208,,,,
675,203.3122706,645,923.75,2.642061888,,,,
676,316.1441088,903,908,53.71121355,,,,
677,314.4541054,936,908.375,52.31109317,,,,
678,313.3092656,939,945.375,8.58370625,,,,
679,315.7775791,895,930.46875,2.846467088,,,,
680,315.4370497,891,917,6.520765685,,,,
681,314.8190046,898,874.375,53.59934043,,,,
682,310.9385812,948,868.1875,73.95032128,,,,
683,313.8674165,920,928.4375,43.97996198,,,,
684,312.7511455,896,915.375,36.0342215,,,,
685,312.5792599,885,947.9375,56.99832302,,,,
686,311.4239834,900,881.875,52.36949052,,,,
687,315.110901,874,911.125,1.530810352,,,,
688,312.1264569,876,869.46875,32.55827841,,,,
689,312.4448889,906,883.40625,38.09883494,,,,
690,314.8610382,889,916,2.244064553,,,,
691,313.2935988,935,850.40625,78.75339312,,,,
692,313.8358111,903,853.65625,90.64181983,,,,
693,310.9372145,930,868.15625,50.04162763,,,,
694,310.2533511,891,910.4375,32.76034753,,,,
695,311.9529435,921,939.59375,3.038040538,,,,
696,311.5678565,898,849.65625,63.46315041,,,,
697,308.5826475,982,864.25,69.88161129,,,,
698,308.2217403,963,918.5,23.41766926,,,,
699,313.0512495,910,899.9375,52.40664179,,,,
700,309.8752364,962,937.40625,98.05989642,,,,
701,313.3954965,930,910.59375,56.31360837,,,,
702,307.8172791,940,880.3125,90.0276925,,,,
703,309.1365577,956,852.34375,87.35324022,,,,
704,311.0364934,927,963.375,25.88069157,,,,
705,312.8321506,918,928.25,46.20213201,,,,
706,311.426198,921,875.25,80.36227587,,,,
707,311.3708671,921,917.8125,88.38335643,,,,
708,305.312479,1119,954.0625,3.648864047,,,,
709,313.9507716,937,879.34375,72.03399609,,,,
710,314.7967779,905,917.65625,55.28472407,,,,
711,312.9358145,944,905.15625,58.61180589,,,,
712,314.4885402,903,965.84375,64.87370105,,,,
713,313.2377096,884,875.34375,86.27421433,,,,
714,310.7607305,904,899.21875,43.99708612,,,,
715,308.5937011,936,897.90625,41.42511534,,,,
716,310.6685549,904,917.34375,2.115491304,,,,
717,312.2314175,906,894.03125,57.42117663,,,,
718,312.7004965,888,813.375,88.05039923,,,,
719,312.3396554,895,910.75,52.9210696,,,,
720,311.8178476,903,788.90625,104.2778812,,,,
721,312.3361539,914,889.96875,70.8792558,,,,
722,307.2915263,984,923.6875,49.58422762,,,,
723,303.9513676,1024,934.6875,75.74930996,,,,
724,303.3076959,1051,951.0625,75.0836477,,,,
725,303.355045,1036,1094.28125,69.32405138,,,,
726,226.0284388,803,1008,40.7600056,,,,
727,307.2652127,961,968.625,75.09378704,,,,
728,303.7679376,1006,879.21875,102.0551345,,,,
729,303.1338138,1022,921.6875,91.71235509,,,,
730,303.5593254,1016,989.46875,67.83767064,,,,
731,301.7507188,1046,1046.78125,40.47054353,,,,
732,296.2247392,1139,1071.65625,47.97986271,,,,
733,305.1425692,957,1124.3125,3.540390029,,,,
734,309.3528095,920,989.375,2.972033304,,,,
735,308.8729522,948,904.25,62.68160934,,,,
736,308.3647232,940,958.65625,17.40731111,,,,
737,305.4356719,965,956.65625,31.59652053,,,,
738,309.3980773,921,970.375,2.260313178,,,,
739,310.1880056,901,926.5625,24.5174295,,,,
740,309.2723221,886,894.78125,30.38544288,,,,
741,310.1782925,896,876.65625,40.30097342,,,,
742,311.1500838,908,921.5,2.24714532,,,,
743,310.8348832,897,905.03125,23.0811514,,,,
744,310.2865278,900,911,11.66518876,,,,
745,310.7294444,900,929.625,1.293397991,,,,
746,310.4537195,914,885.875,42.83099026,,,,
747,309.4591198,926,890.90625,57.32869183,,,,
748,309.359313,920,916.46875,28.23320412,,,,
749,309.9638399,904,945.6875,4.826705423,,,,
750,310.7538533,918,922.15625,1.492901969,,,,
751,313.07432,911,930.1875,1.695707299,,,,
752,309.1277644,938,921.90625,39.62781866,,,,
753,310.5185047,917,931.375,38.93941233,,,,
754,310.7166917,921,946.4375,1.506817005,,,,
755,309.1674967,907,896.71875,42.15149702,,,,
756,309.6585436,938,917.6875,1.036892103,,,,
757,311.5015978,957,923.96875,1.507456555,,,,
758,310.437338,946,906.625,67.73092653,,,,
759,313.3116017,884,908.25,61.86258525,,,,
760,311.3011112,922,930.65625,42.0362609,,,,
761,312.182482,898,896.65625,74.14632165,,,,
762,311.6628952,886,891.03125,95.24772985,,,,
763,311.8029769,880,786.03125,106.8986523,,,,
764,312.0502858,887,895.53125,77.79415844,,,,
765,312.592659,907,807.1875,104.1604454,,,,
766,309.7712405,936,916.5625,31.65430313,,,,
767,309.1738225,918,927.4375,24.24043321,,,,
768,312.760983,897,944.46875,2.245240085,,,,
769,313.1236103,914,938.59375,3.315541507,,,,
770,312.0490585,938,876.28125,79.08194964,,,,
771,312.3912262,943,910.5625,51.42659374,,,,
772,313.6559006,935,938.375,15.29895353,,,,
773,315.824755,890,954.4375,1.877665215,,,,
774,311.8491971,955,926.59375,16.6752614,,,,
775,313.2402162,927,921.3125,1.161236191,,,,
776,313.7841384,906,949.34375,73.4178919,,,,
777,313.1967034,928,947.96875,3.969264145,,,,
778,56.44324789,1600,933.59375,1.189902008,,,,
779,312.5717854,927,955.1875,69.21324005,,,,
780,311.7351,943,938.8125,43.06482932,,,,
781,311.8785056,942,951.59375,53.91163882,,,,
782,313.3053764,930,926.03125,43.86040861,,,,
783,312.7914498,928,981.34375,59.26169872,,,,
784,314.2894304,911,936.9375,2.829935818,,,,
785,314.7517999,916,914.0625,1.617390893,,,,
786,315.6185282,915,917.6875,1.015311674,,,,
787,315.3090168,898,975.5625,55.72741225,,,,
788,315.0838976,909,1062.4375,125.8110881,,,,
789,315.3430136,915,941.78125,1.68627523,,,,
790,318.0648204,860,915.59375,1.437614915,,,,
791,318.1924015,866,826.84375,93.14472744,,,,
792,316.0971011,878,955.25,84.43843251,,,,
793,314.0239065,905,877.0625,46.23442429,,,,
794,314.664223,902,971.9375,75.87993514,,,,
795,314.413332,938,906,1.744760398,,,,
796,316.8881439,857,991.75,98.83395247,,,,
797,317.4616314,861,896.53125,1.595889609,,,,
798,316.1393376,872,907,64.11181863,,,,
799,316.7960775,858,849.59375,53.1069315,,,,
800,315.3419354,860,897.59375,39.4884633,,,,
801,200.0384256,1600,891.84375,1.547415813,,,,
802,315.6525959,863,1127.84375,142.9751524,,,,
803,317.8934026,852,891.1875,1.824282948,,,,
804,317.2729915,829,873.75,56.19623896,,,,
805,318.1980413,820,851.6875,1.362491828,,,,
806,318.1797814,822,883,3.075129051,,,,
807,315.7453117,871,931.75,100.7553604,,,,
808,314.6454235,908,862.1875,37.83881151,,,,
809,315.8810917,888,939.40625,70.27899839,,,,
810,314.4661521,904,905.625,1.754702169,,,,
811,314.29079,893,948.4375,84.81575203,,,,
812,314.8397345,870,898.28125,1.4809326,,,,
813,315.9912213,867,950.21875,113.0813377,,,,
814,312.2736831,926,894.0625,27.00627941,,,,
815,309.3583267,939,1054.90625,134.6237655,,,,
816,309.1303421,917,909.9375,42.17433817,,,,
817,313.1024285,913,910.625,2.390750455,,,,
818,313.0613217,924,1073.25,141.9507493,,,,
819,314.0626723,884,962.4375,80.98312904,,,,
820,312.2019554,869,898.71875,53.14714921,,,,
821,310.6904373,890,936.28125,19.53955582,,,,
822,308.6790759,913,880.1875,38.66565238,,,,
823,309.7661721,918,920.375,29.01392109,,,,
824,307.7127789,999,944.28125,32.62912842,,,,
825,308.7197336,974,943.21875,74.28251717,,,,
826,308.4040916,990,962.03125,36.39985224,,,,
827,306.3866258,986,966.46875,42.22678201,,,,
828,306.3598055,985,960.15625,27.49238195,,,,
829,313.0406271,890,995.3125,3.50607824,,,,
830,310.2827852,932,947,2.125786152,,,,
831,311.5094742,917,964.4375,62.28942421,,,,
832,311.2987775,914,954.84375,8.159293719,,,,
833,312.4230602,922,930.46875,1.624835488,,,,
834,312.7358153,916,937.78125,49.41370347,,,,
835,311.2802817,923,872.375,80.87577034,,,,
836,307.4665624,985,929.15625,39.50097611,,,,
837,310.339963,964,1002.25,65.20804943,,,,
838,308.4472965,988,1000.875,23.57289945,,,,
839,304.8417695,1024,990.9375,47.94409413,,,,
840,304.5994414,1023,1031.375,27.28262474,,,,
841,309.5875314,950,1036.84375,3.57197779,,,,
842,310.0653214,950,959.65625,1.693077859,,,,
843,309.1547028,953,942.71875,41.54781704,,,,
844,310.8695143,911,1016.71875,60.28650611,,,,
845,310.1278438,918,920.21875,50.85761616,,,,
846,309.1289492,936,935.5625,49.96979435,,,,
847,308.4212832,914,942.59375,2.084151647,,,,
848,310.314696,919,904.125,1.801841551,,,,
849,313.4253483,885,906.96875,1.538370345,,,,
850,315.3230082,848,905.8125,1.849763692,,,,
851,313.9523763,881,899.875,2.421193484,,,,
852,315.4853632,858,901.71875,1.340709909,,,,
853,315.1090242,860,883.8125,1.479803212,,,,
854,316.8156695,840,886.90625,1.777001713,,,,
855,314.9742971,859,858.28125,49.56897629,,,,
856,313.0646047,884,879.9375,34.48118192,,,,
857,317.3197793,855,878.9375,1.604799962,,,,
858,313.7456104,864,878.4375,2.098711609,,,,
859,315.9807787,834,857.03125,47.32794528,,,,
860,317.6683095,813,866.90625,2.27704281,,,,
861,314.556144,846,853.46875,13.24158279,,,,
862,315.8511673,846,864.5,2.163227062,,,,
863,313.9074185,867,847.6875,42.91123259,,,,
864,314.2941336,866,857.96875,1.132150051,,,,
865,315.1376328,851,903.375,47.6529882,,,,
866,315.0786394,853,881.96875,1.761132349,,,,
867,315.2107548,826,862.5625,2.194508808,,,,
868,316.5660188,823,841.78125,7.691254821,,,,
869,316.9904515,827,824.65625,47.0476832,,,,
870,316.2352771,833,846.09375,1.504598249,,,,
871,315.6969367,824,861.40625,1.591720691,,,,
872,315.3358509,806,828.8125,18.72400532,,,,
873,313.8154018,826,787,60.20208032,,,,
874,315.2668458,825,861.09375,2.966856964,,,,
875,314.0191541,858,844.34375,31.59862947,,,,
876,312.8284937,819,991.5625,81.36781044,,,,
877,312.2329399,835,864.34375,40.13454949,,,,
878,311.6854452,861,847.78125,1.745041358,,,,
879,313.0329688,833,836.0625,36.40480181,,,,
880,312.4018135,825,852.84375,5.122290319,,,,
881,313.3482955,869,838.28125,1.812931501,,,,
882,313.2968033,872,858.25,39.98533355,,,,
883,312.4254834,856,991.09375,101.8348578,,,,
884,312.8381964,844,884.46875,4.397587088,,,,
885,317.278478,789,845.84375,1.831405707,,,,
886,316.4878346,797,809.03125,33.33846308,,,,
887,317.424811,833,826,1.689112421,,,,
888,316.8941378,855,852.46875,2.246446059,,,,
889,316.8098634,845,896.1875,56.39931087,,,,
890,315.3816622,833,888.90625,62.45613007,,,,
891,314.1562148,852,825.34375,52.6631771,,,,
892,314.3827225,840,861.84375,1.811068867,,,,
893,313.0725749,822,831.65625,45.95554068,,,,
894,311.5725345,834,836.75,19.15816497,,,,
895,312.0972434,849,863.90625,17.28392999,,,,
896,314.265291,851,849.375,1.965414486,,,,
897,313.6362615,816,896.125,44.58160306,,,,
898,310.3985065,832,856.8125,19.64784121,,,,
899,311.0622444,899,860.3125,2.070161481,,,,
900,310.0467921,897,873.78125,55.58207726,,,,
901,308.1966302,886,899.15625,17.7222924,,,,
902,308.1924993,872,912.875,4.403780766,,,,
903,310.3290241,839,885.28125,2.315781533,,,,
904,313.1013409,837,856.96875,1.829167308,,,,
905,312.1311435,826,830.15625,43.48763482,,,,
906,313.4344741,823,849.46875,1.401427149,,,,
907,314.6179294,810,851.28125,1.560298195,,,,
908,314.3195715,820,842.3125,1.511465168,,,,
909,311.1377968,874,839.625,40.94450442,,,,
910,313.3026046,833,907.21875,2.440621717,,,,
911,314.3470341,805,852.6875,1.691600179,,,,
912,312.8134699,834,829.84375,1.417348944,,,,
913,314.6432919,807,846.84375,2.076467109,,,,
914,313.5555293,830,831.84375,18.59363581,,,,
915,311.9421331,864,847.71875,4.541679167,,,,
916,315.0560392,831,891.59375,61.66511849,,,,
917,315.438339,834,874.3125,1.599791524,,,,
918,312.493234,865,849,40.82964473,,,,
919,313.1787164,858,857.375,26.04644876,,,,
920,315.2357064,826,883.65625,2.265769055,,,,
921,315.0457095,809,848.9375,30.98221262,,,,
922,316.5554414,799,843.4375,1.471790385,,,,
923,316.1464233,818,831.5625,1.378332308,,,,
924,313.9183789,796,962.5625,97.1748639,,,,
925,312.7454144,803,801.84375,30.77413981,,,,
926,155.1068308,445,820.96875,27.38980621,,,,
927,317.9495191,779,820.71875,2.473192148,,,,
928,62.66714316,209,1037.5,154.028891,,,,
929,315.6728037,801,822.53125,63.81748377,,,,
930,316.0225877,785,902.625,73.47526059,,,,
931,313.8283608,779,824.25,66.72202513,,,,
932,315.7268758,768,796.34375,2.226298356,,,,
933,314.9712158,779,981.09375,131.9417469,,,,
934,316.7570876,760,823.1875,48.51595791,,,,
935,316.0037707,778,712.65625,78.26922028,,,,
936,312.6896312,784,805.65625,70.40199501,,,,
937,312.5882465,797,763.625,81.9721639,,,,
938,311.9733191,795,796.90625,43.79284248,,,,
939,307.45455,871,821.875,33.35046446,,,,
940,306.373584,855,882.90625,34.23828071,,,,
941,305.6282431,873,839.6875,42.70152925,,,,
942,310.1723475,821,870.0625,4.363663323,,,,
943,307.9689119,825,853.25,35.36805321,,,,
944,308.1666373,845,864.3125,2.547915149,,,,
945,308.4512777,846,806.8125,45.87629811,,,,
946,307.1498683,830,834.6875,29.02230926,,,,
947,309.3302622,827,864.09375,1.754879848,,,,
948,310.9942154,845,844,1.48945776,,,,
949,310.1904239,842,833.46875,50.06393067,,,,
950,310.8026203,837,879.625,24.32017756,,,,
951,309.5428763,827,860.59375,1.991337545,,,,
952,312.9820016,791,828.875,12.01633717,,,,
953,312.6069256,810,821.375,1.540604744,,,,
954,313.383278,815,823.9375,24.67367365,,,,
955,314.7951726,785,857.28125,69.01097177,,,,
956,312.4681436,821,824.6875,1.530069434,,,,
957,314.0138554,795,769.625,61.20901691,,,,
958,312.4428802,798,792.875,48.71109508,,,,
959,314.0561016,802,831.0625,4.568104714,,,,
960,313.7955284,799,913.375,81.26529126,,,,
961,312.769475,820,858.40625,64.60453403,,,,
962,314.2161903,814,831.21875,10.98486932,,,,
963,93.43926468,317,838.53125,1.731612501,,,,
964,312.7012975,803,824.46875,81.39269751,,,,
965,313.9799557,788,814.65625,76.88578281,,,,
966,312.477121,809,773.9375,59.24346467,,,,
967,310.1566316,854,848.5,8.206702853,,,,
968,309.5358427,861,833.03125,37.6187063,,,,
969,309.6006114,864,885.0625,44.06919451,,,,
970,307.0061193,874,872.84375,35.6296664,,,,
971,308.7902919,876,886.125,3.042767364,,,,
972,309.4553325,857,904.28125,60.03459539,,,,
973,308.764176,886,865.71875,45.33757514,,,,
974,309.9226465,858,917.34375,66.75190724,,,,
975,308.007142,869,901.375,32.71994581,,,,
976,306.9219384,906,892.53125,21.55278326,,,,
977,309.7202861,849,975.84375,97.8523259,,,,
978,308.1434717,861,900.46875,61.30322179,,,,
979,309.320551,866,889.5,2.018506602,,,,
980,311.0764842,844,872.71875,1.25233121,,,,
981,308.7467292,868,893.40625,2.077199958,,,,
982,311.0453234,832,884.34375,1.573449928,,,,
983,310.6480215,839,869.375,1.393692264,,,,
984,311.5306229,809,845.1875,1.438892942,,,,
985,308.8805414,835,828.3125,12.29007417,,,,
986,309.5590745,837,819.96875,31.47142126,,,,
987,310.1065351,837,853.53125,1.758392358,,,,
988,309.5180122,807,856.75,2.387787919,,,,
989,309.4891132,825,836.625,1.100426925,,,,
990,309.6725738,825,765.84375,89.52083943,,,,
991,307.5538356,857,836.9375,65.46011743,,,,
992,306.4253039,885,868.46875,2.152594197,,,,
993,313.7516448,798,866.96875,2.431842147,,,,
994,282.4697026,747,843.34375,1.657313776,,,,
995,311.7452419,847,840.3125,5.382401318,,,,
996,312.4982629,820,834.09375,67.40794759,,,,
997,312.2308392,831,810.71875,29.76137754,,,,
998,312.7476961,854,849.25,2.4456669,,,,
999,315.7133795,805,852,83.3537772,,,,
1000,313.8666255,820,844.5,44.11062092,,,,
1001,311.4596983,846,896.65625,92.33045636,,,,
1002,310.1109432,839,843.125,30.29262404,,,,
1003,309.82695,833,839.28125,34.34396667,,,,
1004,310.8320382,831,875.0625,2.022702738,,,,
1005,311.7682089,827,835.59375,41.82555845,,,,
1006,313.2224692,824,846.78125,1.534370788,,,,
1007,310.8497562,849,874.59375,29.37272285,,,,
1008,310.6893829,849,886.03125,46.11593542,,,,
1009,311.0868355,851,849.5625,54.19782694,,,,
1010,312.5562931,842,883.28125,1.772939386,,,,
1011,312.8159044,841,876.625,1.88862236,,,,
1012,311.4193123,896,852.1875,1.622091298,,,,
1013,314.7141109,833,925.21875,80.41465971,,,,
1014,314.966602,825,882.65625,34.72803529,,,,
1015,313.5904448,843,846.1875,29.4696718,,,,
1016,313.2770541,833,917.75,55.92472001,,,,
1017,311.5601877,834,844.34375,52.74835366,,,,
1018,311.4004838,832,842,9.396235766,,,,
1019,309.2060631,858,849.84375,11.71743415,,,,
1020,311.5750362,839,842.15625,30.93841019,,,,
1021,313.6029871,852,865.90625,1.959224325,,,,
1022,311.9545643,867,844.65625,49.52579221,,,,
1023,312.6412877,821,896.34375,2.269582975,,,,
1024,315.7337579,793,843.375,1.572535779,,,,
1025,313.9956548,806,858,26.91591351,,,,
1026,311.8506258,849,824.96875,26.38401247,,,,
1027,313.6684699,818,858.6875,2.670285299,,,,
1028,312.7562202,840,818.46875,38.63378726,,,,
1029,313.9054114,818,859.25,53.49731093,,,,
1030,313.703291,836,841.1875,1.655457157,,,,
1031,315.0090055,826,875.375,20.0163318,,,,
1032,312.1432605,853,878.875,56.93032209,,,,
1033,313.0144256,833,841.65625,35.51766308,,,,
1034,311.7488836,854,831.6875,45.26074204,,,,
1035,312.4111521,852,915.875,32.3613218,,,,
1036,311.4267492,844,868.28125,8.776124998,,,,
1037,312.7145649,833,873.40625,3.00404789,,,,
1038,314.1906222,809,844.71875,1.681597722,,,,
1039,312.6354917,839,828.6875,22.78523965,,,,
1040,310.3739822,836,880.40625,66.68477002,,,,
1041,310.1251524,838,821.59375,54.90588097,,,,
1042,311.8386946,857,847.375,1.630454984,,,,
1043,312.2477551,858,840.0625,82.24355118,,,,
1044,314.2550577,819,906.1875,3.60763877,,,,
1045,311.7976636,855,788.21875,79.67751233,,,,
1046,312.2142363,854,845.0625,55.62130706,,,,
1047,306.0091554,978,843.6875,43.72951411,,,,
1048,308.1072628,925,998.84375,29.93264538,,,,
1049,311.2576137,858,930.84375,27.44987178,,,,
1050,310.019858,870,912.34375,71.20327351,,,,
1051,310.4567812,868,884.28125,35.90849504,,,,
1052,313.9007066,824,892.96875,2.442404567,,,,
1053,312.9825035,847,879.96875,59.6772054,,,,
1054,311.324343,864,869.78125,21.74995886,,,,
1055,312.4204893,859,859,1.646747947,,,,
1056,314.0263147,806,842,1.653153029,,,,
1057,310.9185997,887,830.15625,2.032831906,,,,
1058,309.4746312,899,796.5625,88.02697065,,,,
1059,312.2070486,862,882.375,78.74797225,,,,
1060,311.2981916,857,808.5625,68.11918422,,,,
1061,309.7973912,863,853.71875,40.50868019,,,,
1062,310.5736549,870,904.625,57.67000723,,,,
1063,306.0009147,894,864.4375,33.15215307,,,,
1064,311.3412663,850,877.34375,1.737005004,,,,
1065,309.531435,888,851.90625,30.40676662,,,,
1066,311.9449825,841,891.90625,1.726871051,,,,
1067,311.3915428,854,891.1875,65.13141259,,,,
1068,310.5886079,873,897.71875,2.377607496,,,,
1069,310.1534381,889,890.0625,41.19911577,,,,
1070,309.1169218,876,902.78125,72.23851841,,,,
1071,310.1031356,855,876.53125,13.18769266,,,,
1072,308.4614284,861,863.9375,41.36021355,,,,
1073,310.1940118,846,900.96875,67.60192844,,,,
1074,306.9375585,873,888.875,79.8907863,,,,
1075,307.303626,857,866.0625,47.63439711,,,,
1076,310.3966963,831,942.09375,85.36716751,,,,
1077,309.6901211,823,869.5,1.832633833,,,,
1078,309.3570453,806,840.3125,70.18321972,,,,
1079,311.0805383,817,815.71875,1.382361361,,,,
1080,311.9667107,834,822.46875,22.97708029,,,,
1081,311.3436501,811,797.625,72.62898897,,,,
1082,312.2835623,806,846.4375,14.2004034,,,,
1083,311.2219363,820,834.5625,1.661095976,,,,
1084,310.7712961,823,824.15625,26.8877617,,,,
1085,311.1473428,832,832.65625,1.163012754,,,,
1086,313.3163537,803,844.0625,1.45999055,,,,
1087,312.786173,818,826.1875,1.483768207,,,,
1088,313.4267364,815,839.6875,73.75674208,,,,
1089,298.6262105,799,835.5625,34.48434249,,,,
1090,310.1867491,841,810.96875,36.55084667,,,,
1091,313.4225899,799,836.09375,1.899976139,,,,
1092,311.3491138,814,852.375,69.82495387,,,,
1093,309.7662329,829,824.96875,26.81445585,,,,
1094,313.0715383,809,829.40625,2.311490401,,,,
1095,312.0012749,822,823.78125,16.39364568,,,,
1096,311.8978771,806,807.125,29.80401277,,,,
1097,310.5106177,817,830.46875,68.74642884,,,,
1098,313.3617895,796,816.03125,1.723214812,,,,
1099,314.2487518,793,806.40625,1.264151058,,,,
1100,312.3168836,812,786.125,82.65029736,,,,
1101,312.8293295,767,761.59375,50.6594414,,,,
1102,310.9574002,779,798.03125,63.41794764,,,,
1103,313.2628971,789,792.78125,1.801906317,,,,
