8337.50419998169, 0.08, 0.0, 0.0, 0.0
1.0, 0.9894192708175591, 132.0, 526.375, 11.07722808668376
2.0, -21.98980139894667, 1600.0, 327.09375, 11.412096719303545
3.0, 1.0232713877697615, 68.0, 82.375, 6.283659612584698
4.0, 3.2047570448073, 93.0, 169.3125, 9.413142152437882
5.0, -3.2417054935439547, 57.0, 82.875, 8.431105521873578
6.0, 0.5690590365191788, 60.0, 122.8125, 6.540288218114444
7.0, 0.39221077652348213, 63.0, 82.03125, 6.332759834276868
8.0, -0.4921692534119567, 57.0, 72.9375, 1.861224461932842
9.0, -1.6687545352717224, 104.0, 71.96875, 6.246031350142188
10.0, 0.816480175795602, 79.0, 66.84375, 1.6320581839976454
11.0, -1.349903634547034, 79.0, 76.71875, 6.7107436751284855
12.0, -0.18618853942290836, 77.0, 77.53125, 7.802330169380458
13.0, 2.1185047679334237, 73.0, 77.78125, 6.771120669654685
14.0, 1.0710553537643763, 108.0, 70.21875, 1.4561140004000643
15.0, 2.216922367549059, 70.0, 70.625, 4.929039796284882
16.0, 1.8402308362298934, 72.0, 71.25, 0.8216403181601973
17.0, 1.5493940767747696, 73.0, 142.875, 9.04461909160793
18.0, 0.8531149950672177, 58.0, 71.375, 6.9923814261189685
19.0, 1.1606425210708826, 68.0, 68.09375, 4.285480285269361
20.0, 0.38357323860274284, 66.0, 116.75, 9.871213473792295
21.0, 0.8248625758965369, 65.0, 68.625, 1.163629601998345
22.0, 1.481165059494141, 99.0, 134.4375, 11.273847898929914
23.0, 0.9068503874673222, 100.0, 81.53125, 4.513674935000731
24.0, 1.551265102406664, 98.0, 81.875, 2.7278105171133538
25.0, 2.091525859772478, 88.0, 79.90625, 7.345808706968278
26.0, 2.030884798724331, 102.0, 82.90625, 6.699315124485465
27.0, -1.213083159254372, 80.0, 104.34375, 9.18532373153861
28.0, 0.5238820501347148, 101.0, 83.875, 6.943677952939499
29.0, 2.443931161676987, 115.0, 82.3125, 1.7417412238795542
30.0, -0.3963786665214809, 108.0, 158.65625, 15.712446658892945
31.0, 2.7461866215769524, 79.0, 105.0, 12.03640313739135
32.0, 0.6769792535723695, 87.0, 78.3125, 1.6343521178032454
33.0, -35.555856929344834, 143.0, 90.4375, 1.7537645777107291
34.0, 0.6482052232991797, 119.0, 133.1875, 15.925761713064793
35.0, -3.2295662094889743, 133.0, 103.96875, 1.8278117054664529
36.0, 3.4159273546524753, 105.0, 119.59375, 13.60656790096291
37.0, -0.9687390431829417, 102.0, 131.875, 12.247438750276027
38.0, -2.2489182411377984, 68.0, 90.6875, 8.619202389503492
39.0, 2.5796480796628334, 83.0, 72.1875, 1.6545196790498964
40.0, 1.4798663827831113, 89.0, 89.1875, 1.8518043330309324
41.0, 1.2611075088917216, 69.0, 81.8125, 1.670187453085525
42.0, 1.3174148350647306, 61.0, 88.28125, 5.620046320610844
43.0, 3.0266252000326626, 94.0, 84.40625, 3.5767431671629404
44.0, 0.42030909832601626, 123.0, 86.46875, 0.9811569699711148
45.0, 3.265070788981073, 96.0, 97.8125, 8.462913025359201
46.0, 5.42530943583222, 102.0, 109.03125, 7.894785486675586
47.0, 0.8091853712218238, 96.0, 108.59375, 10.64330872254854
48.0, 0.35999251262172494, 99.0, 103.125, 5.170446751481366
49.0, 0.6128683807350883, 80.0, 104.84375, 7.534974942433747
50.0, 1.540939687563764, 76.0, 86.4375, 1.5426544981015065
51.0, -0.24840121356554024, 71.0, 87.9375, 5.7129703146357365
52.0, 0.8910062906098144, 72.0, 70.03125, 1.2006961756608063
53.0, 0.40590463220616035, 92.0, 183.6875, 18.975793258493844
54.0, -2.8295222649007585, 62.0, 81.375, 4.717900794496973
55.0, -0.5074921345139416, 65.0, 87.875, 11.428587217425905
56.0, 0.07235860714878228, 65.0, 66.875, 3.3452951320541455
57.0, 1.9559259959858881, 71.0, 74.4375, 0.9615169265544095
58.0, 1.6153353570988065, 69.0, 73.375, 1.2174455933977746
59.0, -0.7444004110097211, 81.0, 86.3125, 5.249434580574712
60.0, 3.153185049292949, 74.0, 151.0, 19.468369557260598
61.0, 3.4538496731127086, 81.0, 81.15625, 2.4563020863632676
