8426.079564094543, 0.02, 0.0, 0.0, 0.0
1.0, 7.124364266919454, 107.0, 655.21875, 10.752425112202848
2.0, 2.760206248570139, 1600.0, 513.28125, 8.596734476058382
3.0, 7.568423153752498, 82.0, 380.375, 10.489342671710748
4.0, 3.441471896285962, 61.0, 699.21875, 10.113354019720589
5.0, 2.293059126392352, 55.0, 221.28125, 8.223914482047324
6.0, 3.980966132121586, 78.0, 169.28125, 6.401596580569005
7.0, 6.310429283599268, 121.0, 426.59375, 12.20113659242363
8.0, 3.562498227234915, 74.0, 330.0, 7.719814087374885
9.0, 2.006501355298558, 65.0, 214.96875, 6.815684268005521
10.0, 3.269447659066949, 79.0, 127.84375, 4.989873729530477
11.0, 3.453042802808447, 86.0, 127.46875, 7.547614023747793
12.0, 0.4982069959487865, 79.0, 78.53125, 6.769423238182637
13.0, 2.2198890346925277, 71.0, 126.125, 3.8105446278554727
14.0, 3.7194592284636467, 75.0, 69.46875, 2.3927993135581582
15.0, 4.358739633391101, 92.0, 222.46875, 9.60259345975807
16.0, 4.770379207165423, 94.0, 84.90625, 4.4788250742106825
17.0, 3.990408976866494, 80.0, 122.40625, 3.8681108783136167
18.0, 3.660798129258229, 74.0, 79.53125, 5.68058409020968
19.0, 5.150736011386083, 88.0, 120.9375, 3.3435134784325036
20.0, 4.779729131179535, 79.0, 77.59375, 3.519264163516353
21.0, 4.38976178705473, 94.0, 124.65625, 6.132530722880197
22.0, 4.393561078413407, 88.0, 129.0, 6.102539990873339
23.0, 2.867113563017764, 66.0, 80.84375, 5.709170878126716
24.0, 4.094649659075438, 81.0, 75.75, 2.6340689672414896
25.0, 4.222017195278012, 82.0, 129.1875, 4.126876815963971
26.0, 5.291838194637771, 84.0, 76.53125, 1.6788924894447392
27.0, 5.081889647082378, 73.0, 131.46875, 2.2979863464870736
28.0, 4.434070943618305, 70.0, 133.5, 2.936812240186999
29.0, 3.394890268334435, 68.0, 327.28125, 8.963490463393171
30.0, 4.045283895388311, 68.0, 170.6875, 8.699527524587168
31.0, 3.238098724166756, 64.0, 86.125, 3.8093599669977243
32.0, 3.5193307678647123, 66.0, 78.71875, 1.5424602473346443
33.0, 3.353085639566978, 65.0, 176.09375, 7.159410413859173
34.0, 4.060374852636968, 64.0, 81.1875, 3.357676369270064
35.0, 3.88382624700397, 68.0, 126.96875, 4.665800204921076
36.0, 4.008058485224422, 68.0, 74.71875, 0.9633847504561018
37.0, 4.173321249757574, 66.0, 132.625, 2.541474722772979
38.0, 4.162794151685739, 69.0, 174.03125, 6.8840464649198845
39.0, 4.596300204975028, 73.0, 75.1875, 1.9588299648112233
40.0, 4.33168207060153, 71.0, 175.09375, 8.421184428582276
41.0, 4.652420647411122, 77.0, 180.15625, 5.81884297499074
42.0, 3.434948436325037, 63.0, 176.65625, 6.689972803475558
43.0, 4.583270551043583, 69.0, 219.25, 7.947869447743666
44.0, 5.011559055947534, 72.0, 76.5625, 1.7110410842754933
45.0, 5.011421659250902, 70.0, 221.5625, 8.185450221919934
46.0, 4.064251847526155, 61.0, 180.125, 10.163344640176735
47.0, 3.1994789243653337, 60.0, 270.34375, 10.423000378483565
48.0, 5.757617314325995, 89.0, 78.25, 1.6843742220412123
49.0, 4.554952842754654, 68.0, 138.3125, 9.705687932271514
