8073.724964380264, 0.06, 0.0, 0.0, 0.0
1.0, 0.5724806473040585, 70.0, 804.5, 10.779413924593408
2.0, -4.955524890539673, 62.0, 271.59375, 10.709779888674445
3.0, 2.1413724243384413, 99.0, 329.625, 12.737993261434873
4.0, 0.6747477846389096, 74.0, 75.96875, 6.7158800766085
5.0, -0.9469269356440179, 60.0, 79.125, 2.8845714958993263
6.0, 3.8529970297431175, 112.0, 82.84375, 5.827023480793124
7.0, -3.8069370528332076, 56.0, 85.40625, 8.698628982517485
8.0, 2.72897483413435, 65.0, 137.875, 6.341784967518709
9.0, -0.3675425174325041, 69.0, 207.0625, 10.429168313485311
10.0, -0.6634184431022706, 63.0, 84.84375, 5.711846305154732
11.0, 1.388228842544847, 81.0, 135.53125, 9.011842144685577
12.0, -3.237769935652812, 64.0, 78.15625, 4.284404212960379
13.0, -0.8195637884007595, 71.0, 72.21875, 3.620281520849349
14.0, -0.07023990231377164, 52.0, 71.21875, 1.6734508671228483
15.0, 2.3275171396777945, 86.0, 196.53125, 8.97513469364343
16.0, 1.3263612751987348, 78.0, 198.5, 17.675104921915786
17.0, -1.3177918844050165, 64.0, 72.59375, 1.7608143601175792
18.0, 0.653474616934971, 57.0, 76.21875, 3.5175958277442354
19.0, 0.4108646927871331, 60.0, 67.5, 2.8893970669198277
20.0, -1.2876222826774089, 84.0, 75.0, 3.5166822203670214
21.0, 1.6627255709538566, 58.0, 137.78125, 12.618650615756078
22.0, -2.169571537937239, 86.0, 189.46875, 24.674169398274472
23.0, -3.4363178056601216, 64.0, 73.34375, 4.958536562744163
24.0, -1.8270453276552436, 114.0, 139.46875, 15.737968811274179
25.0, -0.6860633718993352, 52.0, 74.40625, 1.769978096105902
26.0, -3.4046197489080816, 45.0, 61.6875, 2.3456476663858914
27.0, -6.095495106509021, 47.0, 188.40625, 25.373821294126312
28.0, 0.18029721442014868, 56.0, 66.53125, 2.3849568823833143
29.0, -0.2199899761785432, 54.0, 133.78125, 9.304056977263443
30.0, 0.5214271836511684, 71.0, 64.3125, 3.750541127120336
31.0, -1.999360022556869, 64.0, 72.71875, 2.1170033247320346
32.0, -1.3767257147170093, 48.0, 78.78125, 3.1144088066797515
33.0, -4.00258756501572, 46.0, 135.875, 10.069599148048843
34.0, -2.973897741366982, 46.0, 62.75, 2.3185493327577875
35.0, 0.8277106134900416, 59.0, 125.0, 9.533203322272046
36.0, -0.9670530029085835, 81.0, 66.03125, 1.8078285566333152
37.0, -2.4385428619860625, 60.0, 247.59375, 11.562906527927117
38.0, -1.4715155060861886, 78.0, 60.25, 1.314662826530838
39.0, -0.37636448787531185, 64.0, 68.15625, 1.6397541214130926
40.0, -1.3727199273235287, 72.0, 74.59375, 3.7212535045508406
41.0, 1.2534688612020313, 62.0, 68.75, 1.6326244470637108
42.0, -0.8221002829216832, 58.0, 133.34375, 7.1191592548227325
43.0, 2.1542574321133685, 53.0, 79.53125, 4.218628337144606
44.0, 1.8073515963745357, 68.0, 68.4375, 1.9011797582982763
45.0, 2.6526593467955184, 67.0, 141.875, 11.11013075300023
46.0, 1.0134382245523041, 78.0, 82.125, 4.9786702572222845
47.0, 0.9455934127919992, 68.0, 73.34375, 1.5615774300217515
48.0, 1.704998663525243, 67.0, 80.3125, 1.604511911360604
49.0, 3.0538178144494657, 66.0, 76.09375, 2.1457054745242283
50.0, 2.8087923958589727, 66.0, 78.28125, 4.3214973237975505
51.0, 0.9345259064757734, 74.0, 72.71875, 1.4243540575363867
52.0, -15.88438455362797, 120.0, 205.21875, 19.482865685200817
53.0, 2.395016875711753, 74.0, 154.28125, 10.33216171482243
54.0, 1.955159003683066, 76.0, 87.75, 4.724660598475711
55.0, 1.851278923113223, 69.0, 70.0625, 2.0484558437413263
56.0, 2.4865333552747013, 75.0, 77.0, 1.1709479379385166
57.0, 3.0197471709270465, 86.0, 78.125, 2.7357663736915545
58.0, 2.288849352955612, 76.0, 444.34375, 37.92130651697668
59.0, 2.743033430320933, 75.0, 74.34375, 3.7394838872730936
60.0, 1.945904666483942, 74.0, 80.125, 4.241390752337173
61.0, 3.0642222551145366, 80.0, 79.59375, 2.272289478418781
62.0, 2.2593800918565723, 69.0, 84.84375, 4.426422125799948
63.0, 2.5285925333663757, 66.0, 82.59375, 1.7756239023576692
64.0, 4.222700354761799, 106.0, 78.59375, 1.6930735284632494
65.0, 3.0307116920951884, 86.0, 105.5, 7.537647738913978
66.0, -13.586779162609272, 92.0, 83.4375, 0.9585495659601957
67.0, 3.3350460179800745, 89.0, 98.71875, 6.950969768457258
68.0, 2.7058695796660484, 101.0, 88.78125, 3.3187570419069017
69.0, 1.8492829460676532, 66.0, 98.84375, 1.6080386747658653
70.0, 2.2774172111692152, 68.0, 82.90625, 5.519391595147686
71.0, 2.006633930856619, 75.0, 73.71875, 0.8273291849782543
72.0, 0.7884567491418883, 56.0, 76.0625, 1.5421882192775178
73.0, 3.154157119459512, 72.0, 63.1875, 1.049320921681845
74.0, 2.0918639361781097, 78.0, 70.0, 0.7557580192261172
75.0, 3.528697235936259, 80.0, 77.46875, 1.6244112890133
76.0, 1.7610211812603862, 76.0, 134.21875, 8.634471368940572
77.0, 2.1646250123164443, 69.0, 74.40625, 0.8968289152052084
78.0, 3.1904479153434213, 72.0, 81.46875, 1.4843206022543782
79.0, 0.9958550313326218, 65.0, 136.1875, 13.611739876320913
80.0, 2.2997252515125464, 83.0, 65.53125, 1.359497236635624
81.0, 2.050823170583235, 66.0, 88.15625, 1.8924312667271848
82.0, 2.8793206826378204, 84.0, 70.09375, 1.0843647743135711
83.0, 3.4933606626536475, 103.0, 85.4375, 3.5102103201843358
84.0, 3.286979015862766, 89.0, 154.65625, 6.893415646278385
85.0, 2.9115445595629676, 84.0, 147.53125, 16.53917348339775
86.0, 4.008628440671048, 115.0, 78.75, 1.7010883084369064
87.0, 3.0810461403079774, 102.0, 94.40625, 0.7380777670900597
88.0, 3.56893831534558, 126.0, 219.09375, 15.95728659543514
89.0, 3.5154489603224564, 101.0, 103.78125, 5.701250455894387
90.0, 0.7939052562918469, 80.0, 149.90625, 13.413324602074997
91.0, 2.808588862681314, 91.0, 96.84375, 0.8366430343410047
92.0, 2.5981333500083017, 78.0, 90.53125, 1.2313202633024696
93.0, 1.851446516306364, 90.0, 93.65625, 3.5380693872235516
94.0, 2.4232967340531792, 89.0, 87.5625, 0.6287799926050249
95.0, 2.3516573874329993, 83.0, 150.09375, 18.263357872132186
96.0, 2.4866982182377084, 82.0, 84.0, 0.888498094181121
97.0, 3.1740215040820905, 92.0, 80.9375, 0.8976207404938954
98.0, 1.4593021842868397, 78.0, 93.90625, 3.4726754958335975
99.0, 2.921409341613675, 79.0, 81.375, 3.266075630299382
100.0, 3.3912264294991283, 89.0, 76.6875, 1.0785346714593778
101.0, 2.0200097734551457, 78.0, 85.53125, 0.7194267195450261
102.0, 2.5330631492333215, 117.0, 91.34375, 3.193952804699737
103.0, 2.787958542584866, 101.0, 86.03125, 0.6314455627522071
104.0, 3.8666611863100586, 94.0, 153.375, 12.310306654078463
105.0, 1.4865111766072294, 75.0, 268.125, 34.46972335225205
106.0, 1.2640325018885652, 89.0, 81.15625, 3.361268558817059
107.0, 1.9865965338444211, 76.0, 144.40625, 14.062298909279722
108.0, 0.8180091810179515, 72.0, 77.78125, 2.7346765040688727
109.0, 2.157701620397301, 67.0, 74.8125, 1.1352411766657426
110.0, 1.4205605007750441, 71.0, 499.5625, 54.06966828779728
111.0, 2.7535776189612626, 76.0, 132.5, 7.440207742135902
112.0, 3.0054496830688704, 86.0, 75.53125, 0.7469279983307392
113.0, 1.739701679611212, 77.0, 141.0625, 14.959169932679409
114.0, 2.105252684584039, 76.0, 70.625, 0.8455902621988607
115.0, 1.4530780100061214, 66.0, 78.8125, 0.9674981239401811
116.0, 1.8840099226945175, 94.0, 65.90625, 0.9884432331078327
117.0, 2.314821972567372, 88.0, 85.3125, 0.6834039738049368
118.0, 2.3544972811787472, 69.0, 86.5625, 2.5040371382803155
119.0, 2.9981379811834223, 96.0, 72.03125, 1.4461458988028038
120.0, 1.1594217469445698, 101.0, 87.53125, 0.6266128653888787
121.0, 2.5520064615720552, 77.0, 98.375, 4.063629684344518
122.0, 3.2193831805826134, 118.0, 75.0625, 1.0953548926342842
123.0, 1.781941978686329, 86.0, 89.65625, 0.6418875525193425
124.0, 1.9107390914491056, 83.0, 90.875, 2.0329799612221806
125.0, 0.5868494308809302, 91.0, 86.125, 1.1332688209530855
126.0, 0.8636251765701941, 110.0, 93.46875, 3.7860956234809438
127.0, 2.840015818345327, 82.0, 83.25, 1.8018606502466767
128.0, 2.8943233017100325, 88.0, 78.25, 0.7561852942761642
